ID;Name;Exercise type;BodyPart;Equipment;muscle_group;secondary_muscles;difficulty;remarks;is_duplicate;exID;Gender;tags;tags_temp;score;type;goal;motion_pattern;additional;popularity_men;popularity_women;summary;philosophy
410613;Cable Split Stance Horizontal Pallof Press;Strength;Waist;Cable;Obliquus externus abdominis;Rectus abdominis, Deltoid anterior, Gluteus maximus;Intermediate;;;707bb7d3-0bb1-4568-8640-72b1a17829b5;1;"[""tier3"",""compound"",""stability"",""core"",""horizontal_press""]";;60;isometric;stability, strength;horizontal_press;plateau_breaker;50;45;pallof press;core
352413;Band horizontal Pallof Press with Resistance Band Squat;Strength;Hips, Thighs, Waist;Resistance Band;Obliquus externus abdominis;Rectus abdominis, Quadriceps, Gluteus maximus;Intermediate;;;5acadcaf-f5b5-47e9-95ba-28ea1593f56e;0;"[""tier3"",""compound"",""stability"",""core"",""rotation""]";;60;compound;stability, strength;rotation;at_home;55;60;Pallof squat;lifting
32413;Dumbbell Incline Palm in Press;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Performed on an incline bench with dumbbells, palms facing inward to emphasize the clavicular head of the pectoralis major. Maintain a controlled movement throughout the press.;;f102f501-1d2c-4b0d-a2f2-62203ab200dc;0;"[""tier3"",""compound"",""strength"",""hypertrophy"",""horizontal_press""]";;60;compound;strength, hypertrophy;horizontal_press;beginner_friendly;65;60;palm in press;lifting
250513;Dumbbell Incline Palm in Press;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;;;71f158c7-6579-4905-8add-38fbf09349c1;2;"[""tier3"",""compound"",""strength"",""hypertrophy"",""horizontal_press""]";;60;compound;strength, hypertrophy;horizontal_press;beginner_friendly;65;60;palm in press;lifting
42413;Dumbbell Standing One Arm Palm In Press;Strength;Shoulders;Dumbbell;Deltoid anterior;Triceps brachii, Pectoralis major;Intermediate;Perform the exercise standing with a neutral wrist (palm in) to focus on the anterior shoulder while engaging core stability.;;5dad0210-8d58-472f-9dc7-6d50981ae28f;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;70;compound;strength, hypertrophy;vertical_press;beginner_friendly;70;60;palm in press;lifting
440413;Swaying Palm Tree Yoga Pose;Stretching;Stretching;Body weight;Erector spinae;Obliquus externus abdominis;Beginner;;;61f36806-4472-4956-9a75-677f84e9db9f;0;"[""tier3"",""isolation"",""mobility"",""stability"",""bodyweight""]";;20;isometric;balance, mobility;;beginner_friendly, every_day;30;60;Palm tree pose;yoga
42713;Dumbbell Standing Palms In Press;Strength;Shoulders;Dumbbell;Deltoid anterior;Triceps brachii, Pectoralis major;Intermediate;Stand with feet shoulder-width apart;;5d29b4b1-3da9-49bd-9778-54840b59d631;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;70;compound;strength, hypertrophy;vertical_press;beginner_friendly;70;60;palms in press;lifting
259913;Dumbbell Standing Palms In Press;Strength;Shoulders;Dumbbell;Deltoid anterior;Triceps brachii, Trapezius;Intermediate;;;e3cf0535-f42b-477d-aff4-a339a258a917;2;"[""tier2"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;70;compound;strength, hypertrophy;vertical_press;beginner_friendly;70;60;palms in press;lifting
81813;twin handle parallel grip lat pulldown;Strength;Back;Cable;Latissimus dorsi;Biceps brachii, Posterior deltoids;Intermediate;;;49d4132e-edc7-4fdf-a5e5-1d6f35f72bdf;0;"[""tier1"",""compound"",""strength"",""hypertrophy"",""vertical_pull""]";;70;compound;strength, hypertrophy;vertical_pull;;75;65;Parallel grip lat pulldown;lifting
40413;Dumbbell Seated Shoulder Press (parallel grip);Strength;Shoulders;Dumbbell;Deltoid medial;Triceps brachii, Trapezius;Intermediate;Seated dumbbell shoulder press with a parallel grip emphasizes the medial deltoid while still recruiting the triceps and trapezius for stabilization. Keep a controlled movement and upright posture.;;aa71ecdf-598e-40a6-baf8-8e9fe3999da4;0;"[""tier1"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;70;compound;strength, hypertrophy;vertical_press;beginner_friendly;80;70;parallel press;lifting
259313;Dumbbell Seated Shoulder Press (parallel grip);Strength;Shoulders;Dumbbell;Deltoid anterior;Triceps brachii, Trapezius;Intermediate;;;ee99b09a-0af0-4cf6-b596-d48a89e7c833;2;"[""tier1"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;70;compound;strength, hypertrophy;vertical_press;beginner_friendly;80;70;parallel press;lifting
7413;Barbell Rack Pull;Strength;Back;Barbell;Erector spinae;Trapezius, Rhomboids, Gluteus maximus, Hamstrings;Intermediate;Perform the lift from an elevated position (rack or blocks) with a controlled movement, emphasizing contraction in the lumbar and upper back regions.;;0b16dfc4-ee6c-443a-93df-eb2e69c7a17a;0;"[""tier2"",""compound"",""strength"",""hinge""]";;70;compound;strength;hinge;plateau_breaker;65;50;partial deadlift;lifting
491313;Narrow Top Half Pull-up;Strength;Back;Body weight;Latissimus dorsi;Biceps brachii, Trapezius, Rhomboids;Intermediate;;;3be64911-4d05-4e78-a6a8-001b119a40a0;2;"[""tier2"",""compound"",""strength"",""hypertrophy"",""vertical_pull""]";;40;compound;strength, hypertrophy;vertical_pull;plateau_breaker;60;45;partial pull-up;lifting
151413;Barbell Quarter Squat;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;;;4f57d5fc-6c83-4a70-a838-ddfe8b51f87c;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""squat""]";;40;compound;strength;squat;plateau_breaker;35;30;partial squat;lifting
295213;Smith kneeling rear kick (with Partner);Strength;Hips;Smith machine;Gluteus maximus;Hamstrings, Erector spinae;Intermediate;;;40b9e8e2-c34f-4caa-9a66-a24f2ce6b44a;0;"[""tier3"",""isolation"",""hypertrophy"",""glute""]";;40;isolation;hypertrophy;;partner;35;55;partner kick;lifting
599113;Partner Shuffle;Aerobic;Plyometrics;Body weight;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius;Intermediate;;;612ce2d1-a34e-4fd6-9ca5-92e57fc495e7;1;"[""tier2"",""compound"",""agility"",""endurance"",""low_impact""]";;35;dynamic;agility, coordination;;warm_up;30;35;partner shuffle;cardio
540413;Stick Pass Around Stretch;Stretching;Shoulders;Stick;Deltoid anterior;Pectoralis major;Beginner;;;8ab106e0-381b-4c2e-9588-8de37e5a0d23;2;"[""tier3"",""mobility"",""prehab""]";;20;stretch;mobility;;cool_down, at_home;25;30;pass stretch;stretching
836513;Resistance Band Pass Through;Strength;Shoulders;Resistance Band;Deltoid anterior;Trapezius, Rhomboids;Beginner;;;3f63a298-1d99-4261-a1e1-2649918a73cb;0;"[""tier2"",""isolation"",""mobility"",""prehab""]";;40;stretch;mobility;;warm_up, cool_down;40;50;pass through;stretching
53613;Kettlebell Lunge Pass Through;Strength;Thighs;Kettlebell;Quadriceps;Gluteus maximus, Hamstrings, Obliquus externus abdominis;Intermediate;Perform a forward lunge while passing a kettlebell beneath the trailing leg to challenge balance, core stability, and dynamic coordination.;;81ee0354-6d35-47c2-b59f-47617cb31409;0;"[""tier3"",""compound"",""strength"",""lunge"",""stability""]";;55;dynamic;coordination, balance;lunge;beginner_friendly;50;45;pass through;lifting
253613;Kettlebell Lunge Pass Through;Strength;Hips, Thighs;Kettlebell;Quadriceps;Gluteus maximus, Hamstrings, Obliquus externus abdominis;Intermediate;;;1f383a74-607a-489a-837e-062f5feecf79;2;"[""tier3"",""compound"",""strength"",""lunge"",""stability""]";;55;dynamic;coordination, balance;lunge;beginner_friendly;50;45;pass through;lifting
960113;Bodyweight Patrick Step;Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;;;ade01b51-77f3-438c-99ad-6ae65c4b4068;2;"[""tier2"",""compound"",""strength"",""endurance"",""lunge"",""bodyweight""]";;40;compound;strength, balance;lunge;bodyweight, beginner_friendly;45;50;Patrick step;calisthenics
501413;Barbell Pause Deadlift;Strength;Hips;Barbell;Gluteus maximus;Hamstrings, Erector spinae, Quadriceps, Trapezius;Advanced;;;6002d2f2-f59a-407d-9536-b31bcf66b721;0;"[""tier3"",""compound"",""strength"",""hinge"",""plateau_breaker""]";;70;compound;strength;hinge;plateau_breaker;70;55;pause deadlift;lifting
501013;Barbell Pause Decline Bench Press;Strength;Chest;Barbell;Pectoralis major;Triceps brachii, Deltoid anterior;Advanced;;;10ec76a8-4b27-408a-b403-2852c47113a2;0;"[""tier3"",""compound"",""strength"",""hypertrophy"",""horizontal_press"",""plateau_breaker""]";;60;compound;strength;horizontal_press;plateau_breaker;65;50;pause decline;lifting
501113;Barbell Pause Incline Bench Press;Strength;Chest;Barbell;Pectoralis major;Deltoid anterior, Triceps brachii;Advanced;;;02e55f5c-9b66-4859-ae0e-98e4a20f26c1;0;"[""tier3"",""compound"",""strength"",""hypertrophy"",""horizontal_press"",""plateau_breaker""]";;60;compound;strength;horizontal_press;plateau_breaker;65;50;pause incline;lifting
501313;Barbell Pause Bench Press;Strength;Chest;Barbell;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;;;bba82e22-0d6d-46d1-b7ec-fbf4e2394030;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""horizontal_press"",""plateau_breaker""]";;70;compound;strength;horizontal_press;plateau_breaker;75;60;pause press;lifting
557713;Barbell Paused Sumo Deadlift;Strength;Hips;Barbell;Gluteus maximus;Hamstrings, Adductors, Erector spinae;Advanced;;;81f33d24-6cd8-48b6-bfcc-328dcd1981ef;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""hinge"",""plateau_breaker""]";;60;compound;strength;hinge;plateau_breaker;65;50;paused sumo;lifting
629313;Peacock Pose Mayurasana;Stretching;Stretching;Body weight;Rectus abdominis;Deltoid anterior, Triceps brachii;Advanced;;;3fd49a7b-6ee6-4609-b7ef-3f762f9d2e46;2;"[""tier3"",""compound"",""strength"",""stability"",""bodyweight""]";;40;isometric;strength, balance;;yoga;30;45;peacock pose;yoga
862113;Seated Pec Dec on a Chair;Strength;Chest;Body weight;Pectoralis major;Deltoid anterior, Triceps brachii;Beginner;;;7cb46cd1-94cf-4c76-a654-bfc942d4b400;1;"[""tier2"",""isolation"",""hypertrophy"",""beginner_friendly""]";;55;isolation;strength, hypertrophy;;beginner_friendly, at_home;45;35;pec dec;lifting
103013;Lever Pec Deck Fly;Strength;Chest;Leverage machine;Pectoralis major;Deltoid anterior, Triceps brachii;Beginner;;;de9145e7-3655-4269-8608-e858d34eb940;0;"[""tier1"",""isolation"",""hypertrophy"",""chest""]";;70;isolation;hypertrophy;;;65;70;pec fly;lifting
242713;Lever Pec Deck Fly;Strength;Chest;Leverage machine;Pectoralis major;Deltoid anterior, Serratus anterior;Beginner;;;e7dbf9f5-25e8-4f20-b8b2-8f5e94403583;2;"[""tier1"",""isolation"",""hypertrophy"",""chest""]";;70;isolation;hypertrophy;;;65;70;pec fly;lifting
294813;Roll Pec Foam Rolling;Stretching;Chest;Roll;Pectoralis major;Pectoralis minor, Deltoid anterior;Beginner;;;4b1cbcc3-aae5-439b-ba43-ed31e130d914;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;35;stretch;mobility;;beginner_friendly, cool_down;30;35;pec foam roll;prehab, stretching
171613;Assisted Seated Pectoralis Major Stretch With Stability Ball;Stretching;Chest;Assisted;Pectoralis major;Pectoralis minor, Deltoid anterior;Beginner;;;a7ab4aea-c057-414f-9207-5123c91277bf;0;"[""tier2"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility;;assisted, cool_down;30;40;pec stretch;stretching, reha
293513;Half Kneeling PVC Pec Mobilization Stretch;Stretching;Chest;Stick;Pectoralis major;Deltoid anterior, Serratus anterior;Beginner;;;a78c5943-58b6-41cb-943b-59d74a205082;0;"[""tier3"",""isolation"",""mobility""]";;35;stretch;mobility;;cool_down;40;45;pec stretch;prehab
681213;Roll Ball Seated Pectineus Activation;Stretching;Stretching;Rollball;Pectineus;Adductor longus, Iliopsoas;Beginner;;;4911ea8c-9404-473a-b221-5f2f77752c39;1;"[""tier3"",""isolation"",""mobility"",""rehab""]";;20;stretch;mobility;;low_impact, beginner_friendly, at_home;25;30;Pectineus activation;prehab, reha
356913;Roll Ball Pectorial Release;Stretching;Chest;Rollball;Pectoralis major;Pectoralis minor;Beginner;;;541de138-37fa-4168-9a96-6b8caa2a5ba2;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility, recovery;;cool_down;25;30;pectoral release;reha
448413;Roll Ball Pectoralis Major - Clavicular;Stretching;Chest;Rollball;Pectoralis major;Anterior Deltoid, Biceps brachii;Beginner;;;491134f0-d9b6-43f6-8d6b-17d8f45d1d8f;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility, recovery;;cool_down;25;30;pectoral roll;reha
448313;Roll Ball Pectoralis Major - Sternal;Stretching;Chest;Rollball;Pectoralis major;;Beginner;;;a838d008-8e6a-41cd-bb37-e0ce9aa377e2;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility, recovery;;cool_down;25;30;pectoral roll;reha
314713;Pelvic Tilt;Strength;Hips, Waist;Body weight;Rectus abdominis;Gluteus maximus, Erector spinae;Beginner;;;fa6b371a-83c0-4823-8830-b7670b4be5f2;0;"[""tier3"",""isolation"",""mobility"",""rehab"",""prehab"",""beginner_friendly""]";;35;isometric;stability;;beginner_friendly;25;40;pelvic tilt;reha
314813;Pelvic Tilt;Strength;Hips, Waist;Body weight;Rectus abdominis;Gluteus maximus, Hamstrings;Beginner;;;51577bd7-2f86-4b4c-81f1-e33335cf7f43;2;"[""tier3"",""isolation"",""mobility"",""rehab"",""prehab"",""beginner_friendly""]";;35;isometric;stability;;beginner_friendly;25;40;pelvic tilt;reha
136413;Standing Pelvic Tilt;Stretching;Back;Body weight;Erector spinae;Rectus abdominis;Beginner;;;0522b1a3-ab20-4006-951c-74ba4b8a3278;0;"[""tier1"",""isolation"",""mobility"",""rehab"",""bodyweight""]";;40;dynamic;mobility, stability;;beginner_friendly;25;30;pelvic tilt;prehab
340613;Standing Pelvic Tilt;Stretching;Hips, Waist;Body weight;Rectus abdominis;Erector spinae, Gluteus maximus;Beginner;;;80b17297-3bc6-494b-a96a-7127207b8d5a;2;"[""tier1"",""isolation"",""mobility"",""rehab"",""bodyweight""]";;40;dynamic;mobility, stability;;beginner_friendly;25;30;pelvic tilt;prehab
301713;Barbell Pendlay Row;Strength;Back;Barbell;Latissimus dorsi;Trapezius, Rhomboids, Biceps brachii;Intermediate;;;2756552f-30a8-4b7e-840a-8b2bd72f8bf9;0;"[""tier1"",""compound"",""strength"",""hypertrophy"",""horizontal_pull""]";;70;compound;strength, hypertrophy;horizontal_pull;;70;55;pendlay row;lifting
495113;Lever Pendulum Squat (plate loaded);Strength;Thighs;Leverage machine;Quadriceps;Gluteus maximus, Hamstrings, Erector spinae;Intermediate;;;c8382ea1-f915-4405-875d-d95ba82c35ed;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""squat""]";;95;compound;strength, hypertrophy;squat;;70;65;Pendulum Squat;lifting
577813;Lever Pendulum Squat (plate loaded);Strength;Thighs;Leverage machine;Quadriceps;Gluteus maximus, Hamstrings, Erector spinae;Intermediate;;;77909a5d-348f-4bc1-8eda-5d9d442c8da1;2;"[""tier2"",""compound"",""strength"",""hypertrophy"",""squat""]";;95;compound;strength, hypertrophy;squat;;70;65;Pendulum Squat;lifting
115613;Suspender Pendulum;Strength;Waist;Suspension;Rectus abdominis;Obliquus externus abdominis, Erector spinae;Intermediate;;;0b604d1a-0df1-4254-a6d9-31a643274bd6;0;"[""tier3"",""compound"",""stability"",""core""]";;45;dynamic;core_strength, agility;;beginner_friendly;50;55;pendulum swing;calisthenics
539713;Roll Peroneal (Single Leg) Side Lying on Floor;Stretching;Calves;Roll;Fibularis longus;Fibularis brevis;Intermediate;;;4bb1a037-db9a-46b4-8145-c2237603d4b3;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility;;beginner_friendly, at_home;20;25;peroneal roll;prehab, stretching
544113;Roll Peroneal (Single Leg) Side Lying on Floor;Stretching;Calves;Roll;Gastrocnemius;Soleus, Peroneus longus, Peroneus brevis;Intermediate;;;f0247ee2-e58c-43c5-a491-74bd1c7bfe0e;2;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility;;beginner_friendly, at_home;20;25;peroneal roll;prehab, stretching
539613;Roll Peroneal Side Lying on Floor;Stretching;Calves;Roll;Fibularis longus;Fibularis brevis, Gastrocnemius;Beginner;;;79e582dc-4751-443f-8a81-85ba8be9781f;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility;;beginner_friendly, at_home;20;25;peroneal roll;prehab, stretching
544013;Roll Peroneal Side Lying on Floor;Stretching;Calves;Roll;Fibularis longus;Fibularis brevis, Soleus;Beginner;;;2b3f687f-663c-4891-bccb-cd315bb94df2;2;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility;;beginner_friendly, at_home;20;25;peroneal roll;prehab, stretching
422313;Tiger Tail Peroneal;Strength;Calves;Body weight;Fibularis longus;Fibularis brevis, Gastrocnemius;Intermediate;;;4255fc1f-cc92-409a-a32a-11ad0fb0ee93;0;"[""tier3"",""isolation"",""rehab"",""mobility""]";;15;stretch;mobility;;reha;20;25;Peroneal stretch;reha
138813;Peroneals Stretch;Stretching;Calves;Rope;Peroneus longus;Peroneus brevis, Gastrocnemius;Beginner;;;1186c045-328f-4c48-a992-d4644dafb834;0;"[""tier3"",""isolation"",""mobility"",""rehab"",""prehab""]";;25;stretch;mobility;;cool_down;20;30;peroneals stretch;stretching
432513;Peroneals Stretch;Stretching;Calves;Body weight;Peroneal muscles;Gastrocnemius, Soleus;Beginner;;;a276bf35-1cdd-4c46-a174-412379bcbbbd;2;"[""tier3"",""isolation"",""mobility"",""rehab"",""prehab""]";;25;stretch;mobility;;cool_down;20;30;peroneals stretch;stretching
446313;Roll Ball Peroneus;Stretching;Calves;Rollball;Peroneus longus;Peroneus brevis, Gastrocnemius;Beginner;;;9ce073bb-4e21-4882-b24c-32c405c7bfb2;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility, recovery;;cool_down;20;25;peroneus roll;reha
677213;Standing Peroneus Muscles Stretch;Stretching;Calves;Body weight;Peroneus longus and brevis;Gastrocnemius;Beginner;;;f066698a-bbfe-4eb2-88b7-115d0f1ddbe3;2;"[""tier3"",""isolation"",""mobility"",""rehab""]";;1;stretch;mobility;;cool_down, beginner_friendly;10;15;peroneus stretch;stretching
960513;Bodyweight Peterson Step from StepBox;Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;;;15105b29-6a1b-43b3-807b-6b3e17ace156;2;"[""tier2"",""compound"",""strength"",""endurance"",""lunge"",""bodyweight""]";;40;compound;strength, balance;lunge;bodyweight, beginner_friendly;45;50;Peterson step;calisthenics
538913;Roll Pigeon Stretch;Stretching;Hips;Roll;Gluteus maximus;Piriformis, Iliopsoas;Beginner;;;8709940b-ce2f-4d1d-8749-82782bddabd5;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;40;stretch;mobility, flexibility;;beginner_friendly, at_home;35;40;pigeon stretch;yoga, stretching
