id;Name;exercise_type;bodyPart;Equipment;muscle_group;secondary_muscles;difficulty;remarks;is_duplicate;exID;Gender;tags;tags_temp;score;type;goal;motion_pattern;additional;popularity_men;popularity_women;summary;philosophy;Video
1141;Incline Leg Hip Raise leg straight waist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis;Intermediate;Keep the legs straight and engage the core throughout the movement.;;;0;;;60;isolation;strength, stability;crunch;beginner_friendly;50;60;Incline leg raise;calisthenics;https://www.youtube.com/watch?v=QgPx4bQGL5Q
725;Incline Push Press Chest;Strength;Chest;Barbell;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Use a controlled motion to protect the shoulders.;;;2;;;70;compound;strength, hypertrophy;vertical_press;plateau_breaker;65;60;push press;lifting;https://www.youtube.com/watch?v=7pqcbGlfgTg
207;Incline Push Up on box;Strength;Chest;Body weight;Pectoralis major;Triceps brachii, Deltoid anterior;Beginner;Ensure the body forms a straight line from head to heels.;;;0;;;65;compound;strength, endurance;horizontal_press;bodyweight, beginner_friendly;70;80;incline push-up;calisthenics;https://www.youtube.com/watch?v=okhk02YfM7A
334;Incline Shoulder Tap;Strength;Shoulders;Body weight;Deltoid;Core muscles;Intermediate;Maintain a strong core to prevent hip rotation.;;;0;;;45;isometric;stability, coordination;plank;beginner_friendly;40;45;shoulder tap;calisthenics;https://www.youtube.com/watch?v=1yenogbwz6w
896;Incline Twisting Sit up version 2 Waist;Strength;Waist;Body weight;Obliquus externus abdominis;Rectus abdominis, Transversus abdominis;Intermediate;Maintain a controlled twist and engage the core for stability.;;;0;;;60;isolation;core, stability;crunch;beginner_friendly;55;60;twisting sit-up;calisthenics;https://www.youtube.com/watch?v=HOGyBEKKQh0
47;Intermediate Hip Flexor and Quad Stretch Thighs;Stretching;Thighs, Hips;Body weight;Hip flexors;Quadriceps;Intermediate;Focus on lengthening the hip flexors and quadriceps during the stretch.;;;2;;;60;stretch;mobility;;cool_down;45;50;hip flexor stretch;stretching;https://www.youtube.com/watch?v=demaVRzZtvE
780;Intermediate Hip Flexor and Quad Stretch Thighs;Stretching;Thighs, Hips;Body weight;Hip flexors;Quadriceps;Intermediate;Focus on lengthening the hip flexors and quadriceps during the stretch.;;;0;;;60;stretch;mobility;;cool_down;45;50;hip flexor stretch;stretching;https://www.youtube.com/watch?v=IYSdv1OFlkY
587;Inverse Leg Curl on pull up cable machine Thighs;Strength;Thighs;Cable;Hamstrings;0;Advanced;Focus on controlled eccentric and concentric phases.;;;0;;;40;isolation;hypertrophy;;plateau_breaker;45;55;inverse curl;lifting;https://www.youtube.com/watch?v=F6FKTmYnJbk
626;Inverted Row Back;Strength;Back;Body weight;Rhomboids;Biceps brachii, Latissimus dorsi;Intermediate;Maintain a straight body line and pull the chest to the bar.;;;2;;;70;compound;strength, hypertrophy;horizontal_pull;bodyweight;65;60;inverted row;lifting, calisthenics;https://www.youtube.com/watch?v=DJO39oV_-fk&pp=0gcJCccJAYcqIYzv
1139;Inverted Row Back;Strength;Back;Body weight;Rhomboids;Biceps brachii, Latissimus dorsi;Intermediate;Maintain a straight body line and pull the chest to the bar.;;;0;;;70;compound;strength, hypertrophy;horizontal_pull;bodyweight;65;60;inverted row;lifting, calisthenics;https://www.youtube.com/watch?v=QOkf5zct0oY
625;Inverted Row Bent Knees Back;Strength;Back;Body weight;Rhomboids;Biceps brachii, Latissimus dorsi;Beginner;Keep the body straight and pull the chest to the bar.;;;0;;;70;compound;strength, hypertrophy;horizontal_pull;bodyweight, beginner_friendly;65;60;inverted row;lifting, calisthenics;https://www.youtube.com/watch?v=PETFMUCPfd4
294;Inverted Row between Chairs Back;Strength;Back;Body weight;Latissimus dorsi;Rhomboids, Biceps brachii;Intermediate;Keep the body straight and avoid sagging the hips.;;;2;;;60;compound;strength, hypertrophy;horizontal_pull;bodyweight, at_home;65;60;inverted row;calisthenics;https://www.youtube.com/watch?v=MxHQZxpUTwA
329;Inverted Row between Chairs Back;Strength;Back;Body weight;Latissimus dorsi;Rhomboids, Biceps brachii;Intermediate;Keep the body straight and avoid sagging the hips.;;;0;;;60;compound;strength, hypertrophy;horizontal_pull;bodyweight, at_home;65;60;inverted row;calisthenics;https://www.youtube.com/watch?v=hGJR2zw1DeU
165;Inverted Row with Straps back;Strength;Back;Suspension;Latissimus dorsi;Biceps brachii, Rhomboids;Intermediate;Keep the body straight and engage the core.;;;2;;;70;compound;strength, hypertrophy;horizontal_pull;bodyweight;70;60;inverted row;calisthenics;https://www.youtube.com/watch?v=GCoqkL-lNbs
1140;Inverted Row with Straps Back;Strength;Back;Suspension;Latissimus dorsi;Biceps brachii, Rhomboids;Intermediate;Keep the body straight and engage the core.;;;0;;;70;compound;strength, hypertrophy;horizontal_pull;bodyweight;70;60;inverted row;calisthenics;https://www.youtube.com/watch?v=5M1DB5AupGo
348;Iron Cross Stretch Hips;Stretching;Hips;Body weight;Hip rotators;Gluteus medius;Beginner;Perform slowly to improve hip flexibility.;;;2;;;45;stretch;mobility;;cool_down;40;45;iron cross;stretching;https://www.youtube.com/watch?v=cDsCgTz2FZM
826;Iron Cross Stretch Hips;Stretching;Hips;Body weight;Hip rotators;Gluteus medius;Beginner;Perform slowly to improve hip flexibility.;;;0;;;45;stretch;mobility;;cool_down;40;45;iron cross;stretching;https://www.youtube.com/watch?v=u8LEVUaRmS0
153;Jab Crosses;Aerobic;Upper arms, Shoulders;Body weight;Deltoid anterior;Triceps brachii;Beginner;Focus on speed and control for effective cardio.;;;0;;;50;dynamic;agility, coordination;;high_impact, cardio;60;60;jab cross;cardio;https://www.youtube.com/watch?v=hGpNEHarVwA
1145;Jack knife Floor Waist;Strength;Waist;Body weight;Rectus abdominis;Hip flexors;Intermediate;Focus on bringing the knees and chest together to engage the core.;;;0;;;50;isolation;strength, stability;crunch;beginner_friendly;45;50;jack knife;lifting;https://www.youtube.com/watch?v=eQbKX0INXAM
1144;Jack Split Crunches Waist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis;Intermediate;Focus on controlled movements to engage the core effectively.;;;0;;;50;isolation;strength, stability;crunch;beginner_friendly;45;50;split crunch;lifting;https://www.youtube.com/watch?v=uB325X0uQyU
10;Jack Step Plyometrics;Aerobic;Thighs, Calves;Body weight;Quadriceps;Gastrocnemius;Beginner;Perform the steps with a quick and controlled pace.;;;1;;;40;ballistic;power, agility;;high_impact;50;55;jack step;plyometrics;https://www.youtube.com/watch?v=Qatqvs-r_9o
399;Janda Sit up Waist;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Transversus abdominis;Advanced;Focus on controlled movement and avoid pulling on the neck with the hands.;;;2;;;60;isolation;strength;crunch;bodyweight, at_home;65;75;janda sit-up;calisthenics;https://www.youtube.com/watch?v=Jv9weUhXo2Q
503;Jump Rope Cardio;Aerobic;Calves, Feet;Rope;Calves;Quadriceps, Hamstrings;Intermediate;Maintain a steady rhythm and land softly to reduce impact.;;;1;;;70;cardio;endurance, agility, coordination;;high_impact, at_home, on_travel;85;90;jump rope;cardio;https://www.youtube.com/watch?v=Db2OFGXjuyk
1134;Jump Rope Cardio;Aerobic;Calves, Feet;Rope;Calves;Quadriceps, Hamstrings;Intermediate;Maintain a steady rhythm and land softly to reduce impact.;;;2;;;70;cardio;endurance, agility, coordination;;high_impact, at_home, on_travel;85;90;jump rope;cardio;https://www.youtube.com/watch?v=7WBASqlZ6bw
906;Jump Split m Plyometrics;Aerobic;Thighs;Body weight;Quadriceps;Gluteus maximus, Calves;Advanced;Ensure proper landing technique to minimize impact on the knees.;;;0;;;60;ballistic;power, agility;lunge;high_impact;70;75;jump split;plyometrics, explosives;https://www.youtube.com/watch?v=5Eo0ya2sNGY
603;Jump Squat Thighs;Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Calves;Intermediate;Land softly to reduce impact on the joints.;;;2;;;40;ballistic;power, agility;squat;high_impact;60;55;explosive squat;plyometrics, explosives;https://www.youtube.com/watch?v=aBv1y2VihxU
1133;Jump Squat Thighs FIX;Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Focus on landing softly to reduce impact on the joints.;;;0;;;60;ballistic;power, strength;squat;high_impact;70;65;jump squat;plyometrics;https://www.youtube.com/watch?v=0YupN1cn7L8
210;Jump Step Up Cardio;Aerobic;Thighs, Calves;Body weight;Quadriceps;Gastrocnemius, Gluteus maximus;Intermediate;Land softly on the balls of the feet to reduce impact.;;;1;;;45;ballistic;power, endurance;lunge;high_impact;50;55;jump step-up;plyometrics;https://www.youtube.com/watch?v=cs1ubrMTV24
1132;Jump Step Up Cardio;Aerobic;Thighs, Calves;Body weight;Quadriceps;Gastrocnemius, Gluteus maximus;Intermediate;Land softly on the balls of the feet to reduce impact.;;;2;;;45;ballistic;power, endurance;lunge;high_impact;50;55;jump step-up;plyometrics;https://www.youtube.com/watch?v=KbOTjdjjo7w
398;Jumping Jack Cardio;Aerobic;Full body;Body weight;Cardiovascular system;Quadriceps, Hamstrings, Calves;Beginner;Maintain a steady pace and ensure proper form during the jumps.;;;1;;;70;cardio;endurance, agility;;high_impact, beginner_friendly;85;85;jumping jack;cardio;https://www.youtube.com/watch?v=pd-a3eP7XDM
1131;Jumping Jack Cardio;Aerobic;Full body;Body weight;Cardiovascular system;Quadriceps, Hamstrings, Calves;Beginner;Maintain a steady pace and ensure proper form during the jumps.;;;2;;;70;cardio;endurance, agility;;high_impact, beginner_friendly;85;85;jumping jack;cardio;https://www.youtube.com/watch?v=Y7dKgddvMoM&pp=0gcJCccJAYcqIYzv
890;Jumping Pull up Back;Strength;Back;Body weight;Latissimus dorsi;Biceps brachii, Rhomboids;Advanced;Maintain a controlled movement and engage the core for stability.;;;0;;;70;ballistic;power, strength;vertical_pull;high_impact;70;60;jump pull-up;plyometrics, explosives;https://www.youtube.com/watch?v=_HNquHYz3_0
439;Kettlebell Angled Press Back;Strength;Back;Kettlebell;Latissimus dorsi;Trapezius;Intermediate;Maintain a stable core and avoid arching the back.;;;0;;;60;compound;strength, power;vertical_press;plateau_breaker;70;60;angled press;lifting;https://www.youtube.com/watch?v=y8o8sG_H2Os
1130;Kettlebell Arnold Press Shoulder;Strength;Shoulders;Kettlebell;Deltoid;Triceps brachii;Intermediate;Rotate the kettlebell as you press overhead to engage all heads of the deltoid.;;;0;;;60;compound;strength, hypertrophy;vertical_press;plateau_breaker;60;55;arnold press;lifting, explosives;https://www.youtube.com/watch?v=3KbdfL7S5gE
440;Kettlebell Around Head Rotation Back;Strength;Back;Kettlebell;Deltoid (all heads);Trapezius;Intermediate;Keep the core engaged and perform the movement slowly.;;;0;;;50;dynamic;mobility, coordination;rotation;beginner_friendly;55;50;around head;lifting;https://www.youtube.com/watch?v=k98-hQusRPg
486;Kettlebell Bent Press waist;Strength;Waist;Kettlebell;Obliquus externus abdominis;Rectus abdominis;Advanced;Focus on maintaining balance and core engagement.;;;2;;;50;compound;strength, stability;rotation;plateau_breaker;50;40;Bent press;lifting;https://www.youtube.com/watch?v=ejMAfA5UA5g
159;Kettlebell deadlift Hips;Strength;Hips, Back;Kettlebell;Gluteus maximus;Erector spinae, Hamstrings;Intermediate;Maintain a neutral spine and engage the core throughout.;;;2;;;95;compound;strength, hypertrophy;hinge;beginner_friendly;80;70;kettlebell deadlift;lifting;https://www.youtube.com/watch?v=oz6kzFm_TGk
344;Kettlebell deadlift Hips;Strength;Hips, Back;Kettlebell;Gluteus maximus;Erector spinae, Hamstrings;Intermediate;Maintain a neutral spine and engage the core throughout.;;;0;;;95;compound;strength, hypertrophy;hinge;beginner_friendly;80;70;kettlebell deadlift;lifting;https://www.youtube.com/watch?v=e4A7EvdRW0w
490;Kettlebell Front Squat thighs;Strength;Thighs;Kettlebell;Quadriceps;Gluteus maximus;Intermediate;Maintain a straight back and engage the core throughout the movement.;;;2;;;70;compound;strength, hypertrophy;squat;beginner_friendly;60;60;Front squat;lifting;https://www.youtube.com/watch?v=HUmK65PIrqQ
1138;Kettlebell Goblet Squat thighs;Strength;Thighs;Kettlebell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Hold the kettlebell close to the chest and maintain an upright torso.;;;0;;;70;compound;strength, hypertrophy;squat;beginner_friendly;75;80;goblet squat;lifting;https://www.youtube.com/watch?v=z4pMEPuatms
343;Kettlebell Half Turkish Get Up Thighs;Strength;Thighs;Kettlebell;Quadriceps;Core muscles, Shoulders;Advanced;Focus on stability and control throughout the movement.;;;0;;;70;compound;strength, stability;rotation;plateau_breaker;65;60;turkish get-up;lifting;https://www.youtube.com/watch?v=ogKoAAKRbBs
1137;Kettlebell Hang Clean thighs;Strength;Thighs;Kettlebell;Quadriceps;Gluteus maximus, Hamstrings;Advanced;Focus on a strong hip drive to bring the kettlebell to the rack position.;;;0;;;60;ballistic;power, strength;hinge;high_impact;70;65;hang clean;plyometrics, explosives;https://www.youtube.com/watch?v=fnCSXVIXUfo
1136;Kettlebell One Arm Jerk Shoulders;Strength;Shoulders;Kettlebell;Deltoid;Triceps brachii;Advanced;Focus on a strong hip drive to assist the kettlebell overhead.;;;0;;;60;ballistic;power, strength;vertical_press;high_impact;65;60;one arm jerk;plyometrics, explosives;https://www.youtube.com/watch?v=U6edq4TFDn8
1129;Kettlebell One Arm Military Press To The Side Shoulders;Strength;Shoulders;Kettlebell;Deltoid;Triceps brachii;Intermediate;Press the kettlebell overhead while maintaining a stable core.;;;0;;;60;compound;strength, stability;vertical_press;plateau_breaker;55;50;military press;lifting, explosives;https://www.youtube.com/watch?v=67Ch71EkEbU
1128;Kettlebell One Arm Row back;Strength;Back;Kettlebell;Latissimus dorsi;Rhomboids, Biceps brachii;Intermediate;Maintain a flat back and avoid twisting the torso.;;;0;;;70;compound;strength, hypertrophy;horizontal_pull;plateau_breaker;65;60;one arm row;lifting, explosives;https://www.youtube.com/watch?v=XnmjDS0wCjI
779;Kettlebell One Legged Deadlift Hips;Strength;Hips;Kettlebell;Gluteus maximus;Hamstrings;Intermediate;Maintain balance and control throughout the movement.;;;0;;;60;compound;strength, balance;hinge;beginner_friendly;65;70;One leg deadlift;lifting, balance;https://www.youtube.com/watch?v=QZfvdx2-rhE
235;Kettlebell Overhand Grip Swing Hips;Strength;Hips;Kettlebell;Gluteus maximus;Hamstrings, Erector spinae;Intermediate;Focus on the hip hinge and maintain control of the kettlebell.;;;2;;;70;ballistic;power, endurance;hinge;high_impact;75;70;kettlebell swing;explosives;https://www.youtube.com/watch?v=Ze6Qxi_v65c
1127;Kettlebell Pistol Squat thighs;Strength;Thighs;Kettlebell;Quadriceps;Gluteus maximus, Hamstrings;Advanced;Focus on balance and control throughout the movement.;;;0;;;60;compound;strength, balance;squat;plateau_breaker;50;55;pistol squat;lifting, explosives;https://www.youtube.com/watch?v=tUmYVQH_idE
1126;Kettlebell Seesaw Press Shoulders;Strength;Shoulders;Kettlebell;Deltoid;Triceps brachii;Intermediate;Alternate pressing the kettlebells overhead while maintaining a stable core.;;;0;;;60;compound;strength, stability;vertical_press;plateau_breaker;55;50;seesaw press;lifting, explosives;https://www.youtube.com/watch?v=EC2HCUU_U68
526;Kettlebell Swing;Strength;Hips, Thighs;Kettlebell;Gluteus maximus;Hamstrings, Core stabilizers;Intermediate;Use hip drive to swing the kettlebell and avoid using the arms.;;;2;;;95;ballistic;strength, power, endurance;hinge;high_impact;90;85;kettlebell swing;explosives;https://www.youtube.com/watch?v=CBuPB9JJ3eA
1135;Kettlebell Swing;Strength;Hips, Thighs;Kettlebell;Gluteus maximus;Hamstrings, Core stabilizers;Intermediate;Use hip drive to swing the kettlebell and avoid using the arms.;;;0;;;95;ballistic;strength, power, endurance;hinge;high_impact;90;85;kettlebell swing;explosives;https://www.youtube.com/watch?v=i_Qvn7-ys7s
1116;Kettlebell Turkish Get Up Squat style Thighs;Strength;Thighs;Kettlebell;Quadriceps;Gluteus maximus, Deltoid;Advanced;Focus on each step of the movement to ensure proper form and safety.;;;0;;;60;compound;strength, stability;squat;plateau_breaker;55;60;turkish get up;lifting, explosives;https://www.youtube.com/watch?v=D0KcAPa4Oj4
1115;Kettlebell Windmill waist;Strength;Waist;Kettlebell;Obliquus externus abdominis;Gluteus medius, Deltoid;Advanced;Maintain a straight arm and focus on the hip hinge to perform the windmill.;;;0;;;60;compound;strength, mobility;rotation;plateau_breaker;50;55;windmill;lifting, explosives;https://www.youtube.com/watch?v=u0AHgzyYihM
1113;Kicks Leg Bent Hips;Strength;Hips;Body weight;Gluteus maximus;Hamstrings;Beginner;Maintain a bent knee position to focus on the glutes.;;;0;;;40;dynamic;mobility, coordination;;warm_up;30;35;leg kicks;stretching;https://www.youtube.com/watch?v=cFZl-oMVt4s
1114;Kicks Leg Bent version 2 Hips;Strength;Hips;Body weight;Gluteus maximus;Hamstrings;Beginner;Focus on controlled movements to engage the glutes effectively.;;;0;;;40;dynamic;mobility, coordination;;warm_up;30;35;leg kicks;stretching;https://www.youtube.com/watch?v=2wD_kE9Bf3k
51;Knee Raise Thighs;Strength;Thighs;Body weight;Quadriceps;Hip flexors;Beginner;Maintain a controlled movement to engage the core and thighs effectively.;;;1;;;70;compound;strength, hypertrophy;hinge;bodyweight, beginner_friendly;60;65;knee raise;calisthenics;https://www.youtube.com/watch?v=ZA7vmjOm2CM
364;Knee Raise Thighs;Strength;Thighs;Body weight;Quadriceps;Hip flexors;Beginner;Maintain a controlled movement to engage the core and thighs effectively.;;;2;;;70;compound;strength, hypertrophy;hinge;bodyweight, beginner_friendly;60;65;knee raise;calisthenics;https://www.youtube.com/watch?v=Sw8avmC_NMY
